Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
48071,8/17/09,Low,1,22.74,0.03,Express Air,-13.59,12.64,4.98,Emily Burns,Connecticut,6928,East,Home Office,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,8/26/09
48096,11/27/07,High,3,34.23,0.02,Express Air,-9.5,6.48,7.86,Denise Monton,Ohio,43001,Central,Home Office,Office Supplies,Paper,Xerox 213,Small Box,0.37,11/28/07
48096,11/27/07,High,22,383.33,0.03,Regular Air,27.62,17.07,8.13,Denise Monton,Ohio,43001,Central,Home Office,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",Small Box,0.38,11/29/07
48101,2/26/10,High,4,108.87,0.05,Regular Air,-39.92,22.84,16.87,Fred Wasserman,Mass,2054,East,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2/28/10
48128,9/26/10,Medium,5,2600.44,0.03,Express Air,-921.94,499.99,24.49,Laurel Beltran,Florida,32046,South,Consumer,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,9/27/10
48135,10/4/07,High,40,750.14,0.02,Regular Air,93.68,17.67,8.99,Matt Collister,Idaho,83877,West,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,10/4/07
48135,10/4/07,High,20,3960.99,0.09,Express Air,631.33,199.99,24.49,Matt Collister,Idaho,83877,West,Home Office,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.46,10/6/07
48161,11/6/09,Not Specified,39,6030.58,0.09,Regular Air,1197.855,195.99,8.99,Vivian Mathis,Idaho,83877,West,Home Office,Technology,Telephones and Communication,A1228,Small Box,0.58,11/7/09
48161,11/6/09,Not Specified,16,139.69,0.01,Regular Air,-95.64,7.77,9.23,Vivian Mathis,Idaho,83877,West,Home Office,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,11/8/09
48164,4/14/10,High,33,94.39,0.07,Regular Air,12.31,2.88,0.7,Christine Sundaresam,New Mexico,88134,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,4/16/10
48165,4/21/09,High,28,199.94,0.01,Regular Air,-147.27,6.48,9.54,Dennis Bolton,New Jersey,7001,East,Small Business,Office Supplies,Paper,Xerox 1905,Small Box,0.37,4/23/09
48167,2/21/08,Critical,45,282.98,0.06,Regular Air,-237.47,6.48,8.88,Sylvia Foulston,New Jersey,7001,East,Corporate,Office Supplies,Paper,Xerox 224,Small Box,0.37,2/22/08
48167,2/21/08,Critical,27,8817.71,0.09,Delivery Truck,-3273.39,349.45,60,Sylvia Foulston,New Jersey,7001,East,Corporate,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,0.49,2/22/08
48167,2/21/08,Critical,43,5041.46,0.06,Delivery Truck,-2136.66,122.99,70.2,Sylvia Foulston,New Jersey,7001,East,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2/24/08
48192,6/1/08,Critical,15,2277.67,0,Delivery Truck,-173.96,140.98,36.09,Jill Matthias,Maryland,21022,South,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,6/2/08
48195,5/13/09,Not Specified,35,1018.402,0.09,Regular Air,296.865,35.99,5.99,Ruben Ausman,Delaware,19891,East,Corporate,Technology,Telephones and Communication,Accessory41,Wrap Bag,0.38,5/13/09
48195,5/13/09,Not Specified,35,3337.5165,0.07,Regular Air,850.536,115.99,2.5,Ruben Ausman,Delaware,19891,East,Corporate,Technology,Telephones and Communication,6162m,Small Box,0.57,5/14/09
48195,5/13/09,Not Specified,47,2679.1235,0.01,Regular Air,47.277,65.99,19.99,Ruben Ausman,Delaware,19891,East,Corporate,Technology,Telephones and Communication,iDENi80s,Small Box,0.59,5/14/09
48197,10/20/10,Not Specified,32,1282.49,0.07,Regular Air,154.74,40.97,14.45,Anthony O'Donnell,Alabama,35480,South,Consumer,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.57,10/22/10
48198,5/6/08,Critical,7,2813.34,0.1,Delivery Truck,-791.31,442.14,14.7,Sean Christensen,Colorado,80746,West,Home Office,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,5/7/08
48198,5/6/08,Critical,45,2682.8,0.01,Regular Air,860.22,60.22,3.5,Sean Christensen,Colorado,80746,West,Home Office,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,5/8/08
48199,7/5/07,Not Specified,47,672.46,0.1,Regular Air,279.74,15.74,1.39,Erica Bern,Michigan,49971,Central,Corporate,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,7/8/07
48226,6/23/07,Low,23,2357.45,0.02,Delivery Truck,-108.8,100.98,35.84,Corey Roper,Washington,98103,West,Small Business,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,6/23/07
48230,8/12/07,Not Specified,39,1140.26,0.04,Express Air,387.2,29.18,8.55,Dana Kaydos,New Jersey,7981,East,Corporate,Furniture,Office Furnishings,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",Small Box,0.42,8/14/07
48230,8/12/07,Not Specified,31,2645.8,0,Regular Air,-684.78,80.98,35,Dana Kaydos,New Jersey,7981,East,Corporate,Office Supplies,Storage & Organization,"Carina 42""Hx23 3/4""W Media Storage Unit",Large Box,0.83,8/14/07
48257,10/7/07,Low,45,221.06,0.02,Regular Air,-124.2805,4.57,5.42,Christina Anderson,Texas,77474,Central,Corporate,Office Supplies,Binders and Binder Accessories,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Small Box,0.37,10/11/07
48261,9/1/09,Medium,15,2130.66,0.01,Delivery Truck,-113.77,130.98,30,Michael Dominguez,Colorado,81221,West,Home Office,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,9/2/09
48263,8/23/08,Medium,25,135.91,0.07,Regular Air,37.5,5.68,1.21,Alex Grayson,Colorado,80230,West,Consumer,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Wrap Bag,0.4,8/24/08
48263,8/23/08,Medium,28,164.22,0.1,Regular Air,-124.72,5.98,7.5,Alex Grayson,Colorado,80230,West,Consumer,Office Supplies,Paper,Xerox 1920,Small Box,0.4,8/24/08
48288,1/5/10,Medium,25,3308.28,0.08,Delivery Truck,-581.59,130.98,54.74,Nicole Brennan,California,95503,West,Consumer,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,1/7/10
48293,9/24/10,Critical,47,370.6,0.03,Regular Air,160.72,7.64,1.39,Victoria Pisteka,Texas,88595,Central,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,9/25/10
48294,11/9/08,High,43,4072.01,0.01,Regular Air,1675.98,90.24,0.99,Aaron Hawkins,Georgia,30002,South,Home Office,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,Small Box,0.56,11/9/08
48295,5/9/08,Medium,48,10051.52,0.05,Regular Air,4938.78,204.1,13.99,Bryan Mills,Michigan,49971,Central,Small Business,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box,0.37,5/11/08
48321,1/12/09,High,31,5875.66,0.02,Regular Air,1856.12,178.47,19.99,Tim Brockman,South Carolina,29684,South,Consumer,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Small Box,0.55,1/13/09
48322,8/19/10,Medium,14,41.37,0.05,Regular Air,1.82,2.94,0.7,Paul Van Hugh,Ohio,43001,Central,Consumer,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,8/20/10
48327,1/25/08,Not Specified,14,89.93,0.03,Regular Air,-44.82,5.98,3.85,Jennifer Jackson,New Jersey,7514,East,Home Office,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.68,1/27/08
48353,6/1/11,Not Specified,18,71.22,0.04,Regular Air,20.43,3.85,0.7,Jeremy Pistek,Georgia,30002,South,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Wrap Bag,0.44,6/3/11
48354,10/4/09,Medium,25,1387.29,0.03,Express Air,405.64,55.48,14.3,Lisa Ryan,New Mexico,87011,West,Home Office,Office Supplies,Paper,Xerox 194,Small Box,0.37,10/5/09
48357,9/12/07,Not Specified,16,2365.43,0.04,Regular Air,619.71,150.98,13.99,Eileen Kiefer,Virginia,23970,South,Consumer,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,9/12/07
48385,3/4/08,Medium,16,88.24,0.01,Regular Air,-56.6,4.98,4.62,Phillina Ober,New York,14925,East,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,3/6/08
48388,1/24/08,High,3,21.64,0.08,Regular Air,-13.3285,5.74,5.01,Marina Lichtenstein,Michigan,49642,Central,Corporate,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,1/26/08
48391,4/14/09,Not Specified,45,254.92,0.1,Regular Air,-99.62,5.98,5.46,Nick Crebassa,Virginia,24157,South,Corporate,Office Supplies,Paper,Xerox 1983,Small Box,0.36,4/15/09
48416,12/21/07,Not Specified,23,167.66,0.01,Regular Air,-15.48,6.68,4.91,Ken Dana,New Mexico,88134,West,Small Business,Office Supplies,Paper,Xerox 1986,Small Box,0.37,12/23/07
48420,3/27/08,Low,46,863.26,0.09,Express Air,229.6,19.23,6.15,Berenike Kampe,Colorado,80728,West,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Small Pack,0.44,3/29/08
48423,4/17/11,High,49,414.11,0.08,Regular Air,-172.32,8.74,8.29,Henia Zydlo,Illinois,62999,Central,Home Office,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38,4/17/11
48448,5/3/11,Low,20,340.952,0.09,Regular Air,108.936,20.99,0.99,Joel Eaton,New Jersey,7001,East,Home Office,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,5/3/11
48452,3/25/09,High,19,1781.11,0.1,Regular Air,51.44,99.99,19.99,Giulietta Weimer,Arizona,86409,West,Corporate,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5,3/25/09
48452,3/25/09,High,44,185.32,0.03,Regular Air,-192.56,4.18,6.92,Giulietta Weimer,Arizona,86409,West,Corporate,Furniture,Office Furnishings,"Eldon® Image Series Desk Accessories, Burgundy",Small Box,0.49,3/26/09
48452,3/25/09,High,32,1859.01,0.09,Delivery Truck,-588.9,60.98,30,Giulietta Weimer,Arizona,86409,West,Corporate,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,Jumbo Drum,0.7,3/27/09
48452,3/25/09,High,15,73.41,0.08,Regular Air,-44.7925,4.91,4.97,Giulietta Weimer,Arizona,86409,West,Corporate,Office Supplies,Binders and Binder Accessories,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Small Box,0.38,3/27/09
48452,3/25/09,High,28,43.66,0.04,Regular Air,5.77,1.48,0.7,Giulietta Weimer,Arizona,86409,West,Corporate,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,3/27/09
48453,1/10/08,Medium,50,387.03,0.04,Regular Air,-7.73,7.96,4.95,Victoria Wilson,Colorado,81124,West,Home Office,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,1/10/08
48455,11/17/07,Critical,17,182.47,0.05,Regular Air,-3.18,10.98,3.37,Amy Cox,Washington,98625,West,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,11/18/07
48455,11/17/07,Critical,34,817.53,0.03,Regular Air,76.63,22.84,11.54,Amy Cox,Washington,98625,West,Small Business,Office Supplies,Paper,Xerox 1964,Small Box,0.39,11/18/07
48455,11/17/07,Critical,2,25.96,0.06,Regular Air,-33.67,9.99,6.24,Amy Cox,Washington,98625,West,Small Business,Technology,Office Machines,Canon F603 Scientific Calculator,Medium Box,0.36,11/18/07
48480,6/18/08,Critical,32,11103.75,0.1,Delivery Truck,-522.59,370.98,99,Sean Wendt,Mass,1059,East,Corporate,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jumbo Drum,0.65,6/21/08
48483,5/26/08,Critical,18,47.55,0,Express Air,10.01,2.21,1,Steve Nguyen,Maryland,21230,South,Small Business,Office Supplies,Pens & Art Supplies,"Quartet Alpha® White Chalk, 12/Pack",Wrap Bag,0.38,5/27/08
48484,12/7/08,Medium,22,346.42,0.05,Regular Air,67.96,16.48,1.99,Barbara Fisher,Alabama,35062,South,Small Business,Technology,Computer Peripherals,Maxell DVD-RAM Discs,Small Pack,0.42,12/8/08
48484,12/7/08,Medium,41,773.44,0.08,Express Air,133.83,20.24,6.67,Barbara Fisher,Alabama,35062,South,Small Business,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,12/8/08
48484,12/7/08,Medium,43,881.84,0,Regular Air,153.8,18.97,9.03,Barbara Fisher,Alabama,35062,South,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,12/9/08
48484,12/7/08,Medium,50,5067.5725,0.09,Regular Air,1275.912,125.99,8.99,Barbara Fisher,Alabama,35062,South,Small Business,Technology,Telephones and Communication,StarTAC ST7868,Small Box,0.55,12/9/08
48486,10/26/09,High,42,271.14,0.07,Regular Air,-174.74,6.48,7.91,Frank Merwin,Idaho,83877,West,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37,10/28/09
48487,6/27/08,Low,27,360.7,0,Regular Air,146.166,12.97,1.49,Carol Triggs,Ohio,43317,Central,Home Office,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35,6/29/08
48512,1/17/10,Not Specified,47,148.26,0.04,Express Air,49.04,2.94,0.81,Cyra Reiten,Virginia,23018,South,Consumer,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,0.4,1/17/10
48512,1/17/10,Not Specified,48,238.79,0.04,Regular Air,-83.78,4.98,4.72,Cyra Reiten,Virginia,23018,South,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,0.36,1/18/10
48515,6/5/10,Critical,47,725.8,0.01,Express Air,327.45,15.04,1.97,Barry Gonzalez,Nebraska,69141,Central,Consumer,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,6/5/10
48518,9/17/07,Medium,17,585.47,0.1,Express Air,178.14,37.94,5.08,Scot Coram,Colorado,80813,West,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,9/19/07
48544,10/30/09,High,44,831.5805,0.01,Regular Air,273.051,20.99,0.99,Jack O'Briant,New Jersey,8823,East,Small Business,Technology,Telephones and Communication,Accessory25,Wrap Bag,0.57,11/1/09
48548,9/9/09,Critical,3,13.71,0.03,Regular Air,-10.27,3.28,3.97,Astrea Jones,Georgia,39859,South,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,9/10/09
48576,5/18/11,Not Specified,17,464.59,0.07,Regular Air,168.215,28.53,1.49,Sandra Glassco,New Mexico,87001,West,Home Office,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,5/19/11
48576,5/18/11,Not Specified,47,316.68,0.06,Regular Air,-161,6.48,7.49,Sandra Glassco,New Mexico,87001,West,Home Office,Office Supplies,Paper,Xerox 220,Small Box,0.37,5/20/11
48577,12/23/10,Medium,6,201.83,0.02,Regular Air,34.98,30.98,5.09,Roy Collins,Florida,32003,South,Corporate,Office Supplies,Paper,Xerox 19,Small Box,0.4,12/25/10
48609,8/10/08,High,26,176.34,0,Regular Air,-103.32,6.48,7.86,Pauline Johnson,New York,11769,East,Corporate,Office Supplies,Paper,Xerox 213,Small Box,0.37,8/11/08
48609,8/10/08,High,5,186.5,0.04,Express Air,4.16000000000001,37.44,4.27,Pauline Johnson,New York,11769,East,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Prismacolor® Professional Thick Lead Art Pencils, 36-Color Set",Wrap Bag,0.46,8/11/08
48614,11/15/10,Critical,46,7965.9025,0.01,Regular Air,2311.956,195.99,8.99,Nathan Mautz,Alabama,35077,South,Corporate,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,11/15/10
48615,5/20/11,Low,4,16.91,0.08,Regular Air,0.210000000000001,4.13,0.5,George Bell,Virginia,23970,South,Corporate,Office Supplies,Labels,Avery 506,Small Box,0.39,5/24/11
48615,5/20/11,Low,8,464.66,0.04,Regular Air,219.02,54.74,14.83,George Bell,Virginia,23970,South,Corporate,Furniture,Office Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro® Back, 8-1/2x11, 25/Bx",Small Box,0.54,5/25/11
48641,5/21/10,High,13,66.83,0,Regular Air,23.16,4.98,0.8,Benjamin Venier,Maryland,21794,South,Small Business,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,5/22/10
48642,7/18/08,High,36,111.83,0,Regular Air,19.36,2.94,0.7,Matt Collister,Idaho,83877,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,7/18/08
48642,7/18/08,High,50,4159.628,0.05,Express Air,1332.909,95.99,4.9,Matt Collister,Idaho,83877,West,Home Office,Technology,Telephones and Communication,T60,Small Box,0.56,7/18/08
48642,7/18/08,High,5,519.69,0.02,Express Air,-122.09,100.98,7.18,Matt Collister,Idaho,83877,West,Home Office,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box,0.4,7/19/08
48642,7/18/08,High,4,37.73,0.06,Regular Air,-13.72,8.67,3.5,Matt Collister,Idaho,83877,West,Home Office,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,7/20/08
48643,4/4/11,Medium,14,9171.71,0.06,Delivery Truck,2636.01,808.49,55.3,Laurel Elliston,Idaho,83810,West,Home Office,Technology,Office Machines,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Jumbo Drum,0.4,4/6/11
48643,4/4/11,Medium,6,18.05,0.06,Regular Air,0.13,2.88,0.99,Laurel Elliston,Idaho,83810,West,Home Office,Office Supplies,Labels,Avery 474,Small Box,0.36,4/6/11
48643,4/4/11,Medium,50,2896.358,0,Regular Air,583.497,65.99,8.99,Laurel Elliston,Idaho,83810,West,Home Office,Technology,Telephones and Communication,StarTAC Analog,Small Box,0.6,4/6/11
48672,6/12/11,High,43,255.7,0,Regular Air,-35.74,5.81,3.37,Nora Paige,Texas,88595,Central,Small Business,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54,6/12/11
48673,10/11/10,Not Specified,36,570.14,0.03,Regular Air,-90.72,15.31,8.78,Penelope Sewall,Ohio,45999,Central,Home Office,Office Supplies,Storage & Organization,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Small Box,0.57,10/12/10
48704,6/25/10,High,11,1247.8595,0.01,Regular Air,-55.803,125.99,8.99,Kelly Andreada,Florida,32003,South,Home Office,Technology,Telephones and Communication,5170i,Small Box,0.57,6/26/10
48706,4/16/11,Low,28,31.2,0.09,Regular Air,-2.81,1.14,0.7,Erica Hernandez,Georgia,31811,South,Small Business,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,4/20/11
48706,4/16/11,Low,18,132.78,0.09,Regular Air,-130.96,7.28,11.15,Erica Hernandez,Georgia,31811,South,Small Business,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,4/23/11
48709,2/11/10,High,17,47.12,0.01,Regular Air,-47.01,2.52,4.28,Helen Andreada,Colorado,81653,West,Corporate,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,0.44,2/13/10
48710,5/11/08,Medium,4,29.24,0.01,Regular Air,-1.73,6.98,1.6,Cynthia Arntzen,Texas,79080,Central,Home Office,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Wrap Bag,0.38,5/12/08
48742,10/2/10,Not Specified,42,825.63,0.03,Regular Air,379.7375,18.94,1.49,Roger Demir,Idaho,83643,West,Consumer,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35,10/4/10
48772,10/27/07,Medium,12,41.97,0.05,Regular Air,-37.03,3.28,4.2,Aaron Smayling,Ohio,43001,Central,Small Business,Office Supplies,Pens & Art Supplies,Newell 351,Wrap Bag,0.56,10/28/07
48772,10/27/07,Medium,18,57.17,0.08,Regular Air,-24.03,3.28,2.31,Aaron Smayling,Ohio,43001,Central,Small Business,Office Supplies,Pens & Art Supplies,Newell 321,Wrap Bag,0.56,10/28/07
48772,10/27/07,Medium,10,35.64,0.05,Regular Air,-0.71,3.58,1.63,Aaron Smayling,Ohio,43001,Central,Small Business,Office Supplies,Rubber Bands,"OIC Colored Binder Clips, Assorted Sizes",Wrap Bag,0.36,10/28/07
48772,10/27/07,Medium,11,81.25,0.01,Regular Air,-44.54,6.48,7.86,Aaron Smayling,Ohio,43001,Central,Small Business,Office Supplies,Paper,Xerox 213,Small Box,0.37,10/28/07
48772,10/27/07,Medium,44,3202.25,0.09,Regular Air,991.26,78.69,19.99,Aaron Smayling,Ohio,43001,Central,Small Business,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Small Box,0.43,10/29/07
48773,7/2/07,Medium,7,51.27,0.06,Regular Air,3.27,7.04,2.17,Amy Cox,Washington,98625,West,Small Business,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,7/4/07
48774,1/24/11,High,31,7323.78,0.04,Delivery Truck,573.55,243.98,62.94,Dionis Lloyd,North Carolina,27010,South,Small Business,Furniture,Chairs & Chairmats,Hon Deluxe Fabric Upholstered Stacking Chairs,Jumbo Drum,0.57,1/26/11
48775,2/21/08,Low,17,108.11,0.09,Regular Air,-62.23,6.48,6.86,Craig Carroll,Idaho,83201,West,Corporate,Office Supplies,Paper,Xerox 204,Small Box,0.37,2/23/08
48800,4/7/09,Not Specified,8,28761.52,0.04,Regular Air,285.113,3499.99,24.49,Parhena Norris,Mass,5544,East,Home Office,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Large Box,0.37,4/8/09
48801,3/30/11,High,43,2387.61,0.01,Regular Air,527.13,54.2,11.1,Cassandra Brandow,South Carolina,29808,South,Home Office,Furniture,Office Furnishings,Eldon Advantage® Foldable Chair Mats for Low Pile Carpets,Medium Box,0.64,3/30/11
48803,4/26/11,Critical,19,200.41,0.05,Regular Air,-23.65,10.23,4.68,Christopher Martinez,Illinois,62999,Central,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,4/27/11
48832,10/19/08,High,48,4480.89,0.02,Delivery Truck,195.04,90.98,30,Bobby Trafton,Georgia,39901,South,Small Business,Furniture,Chairs & Chairmats,Office Star - Task Chair with Contemporary Loop Arms,Jumbo Drum,0.61,10/19/08
48836,8/1/07,Critical,8,2651.21,0.09,Delivery Truck,-93.8499999999999,348.21,40.19,Nicole Brennan,California,95503,West,Home Office,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62,8/3/07
48837,1/1/10,Not Specified,39,4799.7885,0.09,Regular Air,1231.893,155.99,3.9,Tanja Norvell,Utah,84631,West,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,1/3/10
48839,12/24/08,Critical,1,97.13,0.05,Regular Air,-37.06,98.31,0.49,Carlos Daly,Delaware,19810,East,Corporate,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Small Box,0.36,12/26/08
48868,11/28/10,Not Specified,43,6861.8545,0.07,Regular Air,1754.082,195.99,3.99,Paul Stevenson,New Mexico,88439,West,Corporate,Technology,Telephones and Communication,CF 888,Small Box,0.59,11/29/10
48868,11/28/10,Not Specified,47,7647.97,0.05,Express Air,-1014.01,167.27,35,Paul Stevenson,New Mexico,88439,West,Corporate,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,11/30/10
48896,4/13/08,Critical,43,856.9,0.02,Regular Air,106.93,18.97,9.54,Patrick Jones,Alabama,36344,South,Home Office,Office Supplies,Paper,Xerox 1939,Small Box,0.37,4/15/08
48900,9/6/07,Not Specified,42,636.34,0.08,Regular Air,-99.26,15.14,4.53,Jack O'Briant,New Jersey,8823,East,Small Business,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81,9/7/07
48900,9/6/07,Not Specified,27,337.61,0.03,Regular Air,15.61,12.28,6.35,Jack O'Briant,New Jersey,8823,East,Small Business,Office Supplies,Paper,Staples Premium Bright 1-Part Blank Computer Paper,Small Box,0.38,9/8/07
48902,4/9/11,Medium,7,53.29,0.01,Regular Air,-28.88,6.48,7.49,Benjamin Patterson,Arizona,85301,West,Corporate,Office Supplies,Paper,Xerox 220,Small Box,0.37,4/11/11
48929,4/7/08,High,1,55.43,0.01,Regular Air,-48.91,35.44,19.99,Sara Luxemburg,California,94404,West,Small Business,Office Supplies,Paper,Xerox 1880,Small Box,0.38,4/8/08
48929,4/7/08,High,45,2096.7,0.03,Regular Air,939.67,47.9,5.86,Sara Luxemburg,California,94404,West,Small Business,Office Supplies,Paper,Xerox 1938,Small Box,0.37,4/10/08
48931,12/2/07,Low,8,254.32,0.01,Regular Air,-117.39,30.98,6.5,Charles Sheldon,New Jersey,8989,East,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.79,12/4/07
48931,12/2/07,Low,42,2149.37,0.03,Regular Air,217.87,51.75,19.99,Charles Sheldon,New Jersey,8989,East,Corporate,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,0.55,12/7/07
48931,12/2/07,Low,33,750.66,0,Regular Air,120.05,20.95,4,Charles Sheldon,New Jersey,7837,East,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,12/9/07
48935,6/23/08,Low,21,106.2,0,Regular Air,48.76,4.91,0.5,Jill Matthias,Maryland,21022,South,Consumer,Office Supplies,Labels,Avery 508,Small Box,0.36,6/25/08
48961,1/5/08,Not Specified,24,520.68,0.09,Regular Air,-143.66,22.84,16.87,John Lucas,Maryland,21290,South,Small Business,Office Supplies,Paper,Xerox 1982,Small Box,0.39,1/7/08
